id_venda,id_pedido,id_cliente,id_produto,id_loja,data_venda,quantidade,preco_unitario,valor_desconto,forma_pagamento
399,168,5,111,2,2026-01-16,2,363.61,109.08,Boleto
400,168,1174,35,5,2026-01-08,1,706.31,35.32,Cartão de Débito
401,168,272,173,13,2026-05-16,4,860.35,172.07,Pix
402,169,183,231,13,2025-08-02,4,1217.99,0.0,Cartão de Débito
403,169,1108,199,1,2025-08-16,2,1026.75,102.68,Cartão de Débito
404,169,51,143,10,2026-08-28,1,601.81,0.0,Boleto
405,169,175,288,4,2026-03-29,1,920.39,138.06,Cartão de Crédito
406,170,1349,244,15,2025-01-04,5,486.99,0.0,Pix
407,170,1700,10,12,2025-05-12,3,615.69,0.0,Cartão de Débito
408,171,1207,274,1,2025-10-19,5,776.42,0.0,Cartão de Débito
409,172,50,175,14,2025-11-01,4,470.71,0.0,Boleto
410,173,1110,132,3,2024-12-13,1,178.37,0.0,Boleto
411,173,316,74,5,2024-12-03,2,266.29,0.0,Cartão de Débito
412,173,372,87,1,2025-08-02,1,1429.92,142.99,Cartão de Crédito
413,173,292,153,7,2025-07-27,4,1145.38,0.0,Boleto
414,174,491,193,13,2025-03-29,1,233.82,0.0,Pix
415,174,1945,253,2,2025-10-02,5,149.6,74.8,Boleto
416,174,834,32,2,2026-03-23,3,1035.43,155.31,Cartão de Débito
417,175,1135,209,10,2025-06-05,2,511.42,0.0,Cartão de Crédito
418,176,834,285,8,2026-04-07,2,1490.5,0.0,Cartão de Crédito
419,176,1107,257,3,2025-09-20,2,642.61,0.0,Pix
420,177,1665,285,8,2024-09-04,4,1490.5,0.0,Boleto
421,177,560,86,10,2026-01-09,1,476.39,0.0,Boleto
422,177,1199,195,14,2025-04-08,3,1162.33,523.05,Boleto
423,177,1154,24,2,2026-03-03,2,1011.94,303.58,Boleto
424,178,573,203,15,2026-03-26,1,942.84,0.0,Cartão de Débito
425,179,1301,259,5,2025-08-19,3,432.21,194.49,Cartão de Débito
426,179,700,140,4,2025-07-29,2,345.09,103.53,Cartão de Débito
427,180,1247,9,8,2024-09-05,2,800.51,240.15,Cartão de Crédito
428,180,1834,5,12,2026-03-26,2,30.9,3.09,Cartão de Débito
429,180,1334,202,2,2026-06-29,5,1143.34,0.0,Cartão de Crédito
430,181,734,64,7,2026-05-11,3,298.05,44.71,Pix
431,181,1918,5,4,2025-09-17,1,30.9,1.54,Cartão de Débito
432,181,1554,5,5,2024-09-23,2,30.9,9.27,Boleto
433,181,621,99,13,2026-06-05,1,910.1,91.01,Pix
434,182,1010,253,15,2025-06-17,3,149.6,0.0,Pix
435,182,228,4,14,2025-10-13,2,1890.41,567.12,Boleto
436,183,1514,88,10,2026-07-10,5,798.47,0.0,Pix
437,183,261,34,5,2024-11-08,5,1005.42,0.0,Pix
438,183,48,268,12,2026-07-29,3,970.59,0.0,Boleto
439,183,1313,287,11,2025-11-14,4,1787.22,0.0,Cartão de Crédito
440,184,1393,222,9,2025-01-05,4,631.47,0.0,Cartão de Débito
441,184,1811,254,12,2024-10-17,3,426.42,127.93,Pix
442,184,920,25,6,2026-03-02,3,20.29,3.04,Cartão de Crédito
443,185,1655,100,1,2026-04-11,3,746.56,0.0,Pix
444,185,337,217,6,2025-03-23,1,404.89,0.0,Boleto
445,185,885,33,13,2026-01-07,1,729.63,0.0,Cartão de Crédito
446,185,970,172,4,2024-12-22,3,855.07,0.0,Boleto
447,186,1589,171,10,2024-11-16,5,609.89,0.0,Cartão de Débito
448,187,1996,229,1,2024-11-29,5,978.49,0.0,Cartão de Crédito
449,188,1883,161,13,2024-11-05,1,806.23,0.0,Cartão de Débito
450,188,885,29,2,2026-06-06,3,230.05,69.02,Cartão de Crédito
451,188,1741,29,7,2025-07-01,5,230.05,0.0,Cartão de Débito
452,188,1771,50,10,2025-04-29,5,571.87,142.97,Cartão de Crédito
453,189,1269,197,2,2026-05-31,4,1269.04,253.81,Boleto
454,189,1204,14,4,2025-08-05,4,1015.33,406.13,Cartão de Crédito
455,189,139,53,10,2026-09-03,1,195.72,19.57,Pix
456,189,525,294,6,2026-02-06,2,860.4,258.12,Cartão de Débito
457,190,1633,228,1,2025-01-21,2,415.71,0.0,Cartão de Crédito
458,190,1051,66,11,2025-11-23,3,1724.65,517.4,Boleto
459,190,302,160,8,2025-01-30,5,306.74,153.37,Boleto
460,190,1061,176,10,2024-09-11,3,1506.07,0.0,Pix
461,191,865,122,6,2024-10-28,5,1350.74,675.37,Pix
462,192,1368,104,8,2025-03-15,1,914.51,0.0,Cartão de Débito
463,192,1262,170,5,2025-08-12,5,1252.04,626.02,Cartão de Débito
464,193,1016,84,4,2024-10-16,1,620.58,31.03,Cartão de Crédito
465,193,437,115,4,2026-06-03,2,46.82,4.68,Cartão de Débito
466,193,378,170,14,2025-10-17,4,1252.04,0.0,Cartão de Crédito
467,194,1137,6,2,2024-10-03,1,1544.84,0.0,Pix
468,194,1200,149,15,2026-06-11,4,1286.45,0.0,Boleto
469,194,582,23,3,2025-03-24,1,625.55,0.0,Pix
470,195,366,90,4,2025-05-12,3,800.14,240.04,Cartão de Crédito
471,195,1703,91,11,2024-09-24,3,429.06,0.0,Pix
472,195,625,195,8,2025-04-06,1,1162.33,0.0,Pix
473,196,1806,191,7,2026-06-03,2,119.85,23.97,Cartão de Crédito
474,196,393,61,9,2025-03-16,2,1202.47,0.0,Cartão de Débito
475,196,1303,192,4,2025-11-16,3,362.87,108.86,Cartão de Crédito
476,197,507,275,1,2025-08-04,3,728.05,0.0,Boleto
477,197,429,65,12,2026-01-16,5,412.58,206.29,Cartão de Crédito
478,198,1539,34,15,2025-10-05,2,1005.42,201.08,Boleto
479,198,660,256,12,2025-03-05,5,626.14,156.53,Boleto
480,198,971,270,5,2026-01-22,4,106.54,63.92,Cartão de Débito
481,198,1833,299,4,2025-04-15,1,365.9,0.0,Cartão de Débito
482,199,1821,203,7,2025-11-12,2,942.84,0.0,Pix
483,199,276,192,13,2024-11-28,3,362.87,108.86,Cartão de Crédito
484,200,1196,228,1,2025-04-26,5,415.71,0.0,Cartão de Débito
485,200,924,263,8,2025-11-13,5,900.89,0.0,Cartão de Débito
486,200,560,210,7,2025-07-24,3,712.27,106.84,Cartão de Crédito
487,201,156,227,6,2026-06-25,2,327.43,0.0,Cartão de Crédito
488,201,1319,151,2,2026-03-16,5,275.84,137.92,Boleto
489,202,79,51,9,2025-09-06,1,926.05,0.0,Pix
490,202,513,171,5,2025-08-06,2,609.89,182.97,Boleto
491,203,1578,71,5,2024-09-11,5,672.31,0.0,Boleto
492,203,1552,178,11,2026-04-19,4,30.28,6.06,Cartão de Crédito
493,204,465,263,12,2025-04-24,2,900.89,90.09,Pix
494,204,1610,243,9,2026-04-27,2,893.62,178.72,Cartão de Débito
495,204,1733,237,4,2025-07-20,3,1446.54,0.0,Cartão de Débito
496,204,1747,214,9,2025-12-07,2,835.96,83.6,Cartão de Crédito
497,205,1932,72,12,2025-07-12,5,35.69,0.0,Cartão de Crédito
498,205,859,256,7,2025-04-21,3,626.14,0.0,Cartão de Débito
499,205,48,276,10,2026-04-27,3,387.92,0.0,Cartão de Crédito
500,206,1637,79,10,2026-06-09,3,178.48,53.54,Cartão de Débito
501,206,1095,196,7,2024-11-07,2,880.49,88.05,Pix
502,207,1309,56,15,2025-12-09,3,1028.11,308.43,Boleto
503,207,1133,48,3,2026-07-26,2,793.75,0.0,Cartão de Crédito
504,207,143,251,15,2025-03-25,1,1005.83,0.0,Cartão de Débito
505,207,1351,146,9,2025-06-28,2,336.35,0.0,Cartão de Crédito
506,208,352,30,6,2024-09-14,3,1262.29,378.69,Cartão de Débito
507,208,1099,201,7,2025-01-13,2,232.65,0.0,Cartão de Débito
508,208,1783,36,4,2025-01-14,4,594.22,0.0,Boleto
509,208,1178,222,5,2026-05-14,4,631.47,0.0,Pix
510,209,913,142,2,2025-01-27,2,763.58,0.0,Cartão de Débito
511,209,1801,127,8,2026-04-08,5,173.29,0.0,Cartão de Débito
512,209,590,237,11,2024-12-05,5,1446.54,0.0,Cartão de Débito
513,209,1687,178,13,2026-05-23,3,30.28,4.54,Pix
514,210,938,128,7,2025-11-19,2,641.69,128.34,Pix
515,210,1937,292,1,2026-08-19,1,988.46,49.42,Pix
516,210,598,81,11,2026-03-07,3,360.13,162.06,Cartão de Crédito
517,210,249,112,6,2026-03-23,4,274.15,54.83,Cartão de Crédito
518,211,338,259,5,2025-12-08,3,432.21,64.83,Pix
519,212,1423,237,11,2026-06-19,1,1446.54,0.0,Cartão de Débito
520,213,78,176,1,2025-10-14,4,1506.07,0.0,Boleto
521,213,1534,59,8,2026-07-21,2,944.19,0.0,Cartão de Débito
522,213,1346,237,4,2026-03-18,1,1446.54,0.0,Cartão de Débito
523,213,350,72,14,2025-02-15,4,35.69,0.0,Cartão de Crédito
524,214,1519,91,7,2026-03-04,3,429.06,0.0,Pix
525,215,734,6,3,2025-11-28,3,1544.84,0.0,Pix
526,216,98,273,14,2026-08-17,2,1459.18,145.92,Cartão de Crédito
527,217,10,158,1,2026-05-08,4,1242.23,0.0,Cartão de Débito
528,217,410,104,2,2025-05-05,2,914.51,0.0,Cartão de Crédito
529,217,1681,216,4,2025-08-14,1,783.09,0.0,Cartão de Crédito
530,217,1483,113,3,2025-02-21,1,1301.98,195.3,Cartão de Crédito
531,218,1152,263,11,2025-07-30,1,900.89,0.0,Pix
532,218,248,107,4,2025-11-15,5,454.23,113.56,Pix
533,218,31,55,7,2025-02-27,3,85.17,0.0,Boleto
534,218,451,7,2,2025-12-16,4,876.77,0.0,Boleto
535,219,618,23,13,2025-10-28,1,625.55,0.0,Cartão de Débito
536,219,516,53,2,2025-02-25,5,195.72,97.86,Boleto
537,219,1302,199,13,2025-03-01,2,1026.75,0.0,Boleto
538,220,1868,35,10,2026-05-19,3,706.31,0.0,Cartão de Débito
539,220,1032,196,10,2025-04-29,5,880.49,660.37,Cartão de Crédito
540,220,633,120,4,2025-01-08,1,1701.13,170.11,Cartão de Débito
541,220,282,125,6,2024-11-03,5,1263.32,0.0,Cartão de Débito
542,221,1315,104,1,2025-03-31,2,914.51,91.45,Pix
543,221,651,228,11,2025-06-14,3,415.71,0.0,Cartão de Crédito
544,221,1538,267,1,2025-06-25,4,1250.47,750.28,Pix
545,222,111,176,15,2026-03-09,2,1506.07,0.0,Pix
546,222,659,114,3,2026-02-18,5,495.2,123.8,Cartão de Débito
547,222,1954,4,4,2024-11-13,1,1890.41,94.52,Cartão de Crédito
548,223,1214,105,9,2025-02-27,2,1187.98,0.0,Pix
549,223,1485,121,8,2025-11-13,5,368.63,0.0,Boleto
550,224,1241,102,4,2025-03-02,2,1067.66,106.77,Boleto
551,224,413,147,5,2026-06-15,5,306.4,76.6,Cartão de Débito
552,225,965,185,8,2025-02-21,4,661.28,132.26,Cartão de Débito
553,226,876,80,14,2025-09-28,4,934.43,0.0,Cartão de Crédito
554,226,1133,154,12,2025-02-06,5,598.7,299.35,Pix
555,226,929,132,5,2025-07-13,4,178.37,35.67,Cartão de Débito
556,226,683,288,3,2024-11-15,5,920.39,230.1,Cartão de Débito
557,227,1765,80,9,2024-09-16,2,934.43,0.0,Boleto
558,227,1988,252,12,2025-10-12,4,608.5,121.7,Boleto
559,228,146,251,7,2026-04-28,3,1005.83,452.62,Cartão de Crédito
560,228,398,64,13,2025-02-16,4,298.05,119.22,Cartão de Débito
561,228,1001,131,11,2026-08-30,3,436.68,131.0,Boleto
562,228,497,30,8,2025-05-13,4,1262.29,252.46,Cartão de Crédito
563,229,933,15,11,2026-05-15,2,118.57,0.0,Pix
564,229,1950,131,11,2026-04-18,2,436.68,87.34,Pix
565,229,1458,7,15,2026-06-24,1,876.77,0.0,Cartão de Débito
566,230,340,42,14,2025-11-10,5,311.0,0.0,Cartão de Débito
567,230,1349,130,15,2026-03-02,3,891.63,267.49,Cartão de Débito
568,230,224,158,11,2024-12-03,4,1242.23,745.34,Boleto
569,230,1905,74,12,2025-04-05,3,266.29,119.83,Cartão de Débito
570,231,199,4,2,2024-09-04,2,1890.41,189.04,Cartão de Débito
571,231,1502,269,7,2025-06-25,4,83.99,50.39,Pix
572,231,276,91,4,2026-08-24,3,429.06,0.0,Cartão de Débito
573,232,1668,258,4,2026-04-06,1,1073.68,53.68,Pix
574,232,1658,103,13,2025-03-09,1,424.8,63.72,Pix
575,233,224,210,14,2026-06-04,4,712.27,427.36,Pix
576,233,256,41,5,2025-09-24,3,685.34,0.0,Cartão de Crédito
577,233,979,176,8,2025-05-01,1,1506.07,150.61,Cartão de Crédito
578,234,1193,32,13,2026-07-16,3,1035.43,0.0,Cartão de Crédito
579,235,1235,109,9,2025-09-22,5,895.92,0.0,Boleto
580,236,690,243,6,2025-11-16,3,893.62,268.09,Boleto
581,236,817,162,7,2026-07-16,2,1162.95,0.0,Cartão de Crédito
582,236,936,183,14,2024-09-06,3,987.91,0.0,Cartão de Débito
583,236,1780,72,9,2025-01-06,1,35.69,3.57,Boleto
584,237,1350,189,14,2026-08-06,4,657.68,263.07,Cartão de Débito
585,237,7,264,11,2025-03-14,4,43.83,26.3,Boleto
586,238,1389,185,8,2025-08-02,1,661.28,99.19,Pix
587,239,877,205,15,2025-08-25,5,407.23,0.0,Cartão de Débito
588,239,400,52,12,2026-05-17,4,625.97,0.0,Pix
589,239,66,267,3,2026-02-01,5,1250.47,937.85,Cartão de Débito
590,239,1792,45,8,2026-03-18,3,187.71,84.47,Pix
591,240,494,60,4,2026-03-10,4,599.31,359.59,Pix
592,240,1466,88,1,2025-11-22,1,798.47,0.0,Pix
593,240,1473,168,5,2025-04-16,4,412.75,0.0,Cartão de Débito
594,240,1486,64,8,2026-06-13,2,298.05,59.61,Cartão de Crédito
595,241,1319,115,6,2024-11-08,5,46.82,23.41,Cartão de Débito
596,241,458,196,5,2025-04-29,5,880.49,220.12,Cartão de Crédito
597,241,697,149,12,2024-12-03,1,1286.45,0.0,Pix
598,242,1954,294,7,2025-07-20,3,860.4,0.0,Cartão de Crédito
599,243,1735,32,7,2025-03-16,5,1035.43,517.72,Cartão de Débito
600,243,1065,164,11,2025-01-10,3,734.92,330.71,Pix
601,243,1746,55,8,2026-03-08,4,85.17,0.0,Boleto
602,244,934,152,3,2026-07-31,2,919.9,91.99,Boleto
603,244,633,75,9,2025-07-27,1,432.8,43.28,Cartão de Crédito
604,245,1014,294,5,2025-04-11,4,860.4,516.24,Cartão de Débito
605,245,1737,31,12,2025-04-06,3,443.58,0.0,Pix
606,245,613,27,14,2025-10-09,2,847.72,84.77,Pix
607,246,1389,281,8,2025-11-09,4,254.51,0.0,Boleto
608,247,579,201,12,2025-06-19,1,232.65,23.27,Pix
609,247,663,281,13,2025-01-15,4,254.51,0.0,Cartão de Crédito
610,247,1183,156,3,2025-02-17,4,497.24,298.34,Cartão de Débito
611,247,447,248,13,2025-04-05,3,1384.14,0.0,Pix
612,248,1609,186,14,2026-07-29,5,194.01,0.0,Pix
613,249,729,219,8,2024-12-10,2,1023.98,0.0,Pix
614,249,694,27,10,2026-06-30,1,847.72,84.77,Cartão de Débito
615,249,244,77,4,2024-10-07,4,821.53,0.0,Cartão de Débito
616,249,1955,251,3,2026-05-06,3,1005.83,452.62,Cartão de Débito
617,250,1338,238,8,2026-06-12,4,275.16,0.0,Boleto
618,251,1002,62,11,2025-01-05,1,368.7,0.0,Pix
619,252,1421,294,12,2025-06-10,5,860.4,215.1,Cartão de Crédito
620,253,889,197,5,2026-08-23,4,1269.04,761.42,Pix
621,253,1862,51,14,2026-09-03,3,926.05,0.0,Pix
622,254,1605,11,13,2026-03-06,4,575.52,230.21,Cartão de Débito
623,254,1462,33,14,2026-03-08,5,729.63,364.82,Cartão de Crédito
624,254,1424,107,3,2026-05-09,1,454.23,0.0,Cartão de Crédito
625,254,81,285,3,2025-01-06,4,1490.5,0.0,Pix
626,255,174,45,2,2024-10-08,5,187.71,0.0,Boleto
627,255,1936,187,11,2025-11-10,5,209.13,0.0,Cartão de Crédito
628,256,1350,154,9,2025-06-30,1,598.7,59.87,Cartão de Débito
629,256,641,72,9,2026-08-15,5,35.69,8.92,Boleto
630,257,386,51,3,2024-10-10,1,926.05,0.0,Boleto
631,257,443,111,10,2026-03-22,2,363.61,72.72,Boleto
632,258,1127,66,5,2024-11-18,5,1724.65,431.16,Boleto
633,258,171,196,5,2025-12-14,2,880.49,88.05,Cartão de Débito
634,258,1290,74,12,2024-11-14,5,266.29,0.0,Boleto
635,259,1681,191,9,2026-06-28,5,119.85,89.89,Pix
636,259,777,215,1,2025-11-21,2,1191.51,0.0,Pix
637,260,1401,139,9,2024-12-24,1,675.35,67.54,Cartão de Débito
638,261,1594,169,5,2025-08-10,1,605.87,0.0,Pix
639,262,1985,141,4,2025-09-24,1,997.12,0.0,Cartão de Débito
640,262,1492,54,15,2026-02-24,1,1039.3,0.0,Boleto
641,263,1172,49,14,2026-08-21,5,1030.1,0.0,Boleto
642,263,1837,283,1,2024-12-13,3,1850.66,555.2,Pix
643,263,1651,163,12,2025-08-22,4,933.12,0.0,Cartão de Débito
644,263,20,245,11,2025-05-26,5,763.81,0.0,Pix
645,264,109,74,15,2025-06-03,4,266.29,106.52,Boleto
646,264,938,128,3,2026-08-27,5,641.69,160.42,Cartão de Débito
647,265,1951,240,7,2025-06-12,5,803.74,0.0,Pix
648,265,1579,157,6,2025-10-24,1,489.12,0.0,Cartão de Crédito
649,265,1936,41,2,2025-05-06,1,685.34,102.8,Pix
650,266,1656,44,14,2026-01-20,3,716.81,215.04,Cartão de Crédito
651,267,1055,261,11,2026-01-25,2,890.4,89.04,Cartão de Crédito
652,267,1866,208,14,2025-03-16,1,275.76,27.58,Cartão de Crédito
653,267,501,218,12,2025-08-22,5,544.69,408.52,Cartão de Crédito
654,267,1851,230,4,2026-02-21,2,1147.21,344.16,Pix
655,268,1951,188,1,2025-08-30,2,431.42,86.28,Cartão de Débito
656,269,693,195,15,2024-12-27,2,1162.33,0.0,Pix
657,269,990,277,5,2025-07-06,1,731.97,0.0,Boleto
658,269,1165,110,7,2026-06-11,1,913.36,137.0,Pix
659,269,1828,157,10,2025-12-21,5,489.12,0.0,Cartão de Débito
660,270,673,183,5,2025-12-18,1,987.91,98.79,Boleto
661,271,824,3,6,2025-03-12,3,489.61,220.32,Cartão de Crédito
662,272,1084,221,9,2024-11-28,4,989.48,0.0,Pix
663,273,1576,64,11,2025-02-09,4,298.05,0.0,Boleto
664,273,613,116,6,2025-09-21,4,1124.6,224.92,Cartão de Débito
665,273,899,94,11,2024-12-23,5,547.0,0.0,Cartão de Débito
666,273,12,83,6,2025-11-21,2,936.39,0.0,Pix
667,274,809,98,7,2025-01-17,3,802.71,0.0,Boleto
668,275,545,83,2,2026-07-16,2,936.39,93.64,Cartão de Débito
669,276,666,282,13,2025-01-11,4,962.49,577.49,Cartão de Débito
670,276,1962,257,2,2024-12-24,4,642.61,0.0,Cartão de Crédito
671,276,28,65,13,2026-01-28,2,412.58,0.0,Pix
672,276,1511,27,1,2026-05-07,3,847.72,127.16,Cartão de Débito
673,277,1559,149,7,2024-11-26,3,1286.45,192.97,Pix
674,277,576,79,13,2025-05-16,5,178.48,0.0,Cartão de Crédito
675,277,407,135,8,2025-11-16,2,338.84,101.65,Cartão de Crédito
676,277,1751,258,10,2025-03-15,5,1073.68,0.0,Pix
677,278,561,62,4,2024-10-12,2,368.7,36.87,Pix
678,278,187,219,14,2025-03-26,1,1023.98,102.4,Cartão de Crédito
679,279,1298,209,4,2026-08-20,5,511.42,0.0,Pix
680,279,1045,173,7,2024-11-04,4,860.35,172.07,Cartão de Crédito
681,279,575,156,6,2025-09-10,1,497.24,0.0,Cartão de Débito
682,279,84,127,1,2025-03-08,3,173.29,0.0,Cartão de Crédito
683,280,1861,109,10,2025-06-16,3,895.92,134.39,Cartão de Crédito
684,280,745,221,6,2026-01-19,2,989.48,0.0,Boleto
685,280,1399,58,9,2024-09-16,1,1042.89,156.43,Pix
686,281,1084,185,10,2026-04-29,3,661.28,297.58,Boleto
687,281,787,122,2,2026-04-24,3,1350.74,0.0,Cartão de Crédito
688,281,1202,67,15,2024-10-15,5,1062.73,0.0,Pix
689,282,1268,229,6,2026-03-16,1,978.49,0.0,Boleto
690,282,90,243,3,2025-02-07,2,893.62,178.72,Pix
691,283,1833,282,6,2025-08-24,3,962.49,288.75,Cartão de Débito
692,283,859,61,9,2026-01-10,4,1202.47,0.0,Cartão de Crédito
693,283,1982,86,3,2026-08-17,5,476.39,0.0,Boleto
694,283,390,24,12,2026-08-14,5,1011.94,0.0,Cartão de Débito
695,284,897,273,13,2025-02-19,5,1459.18,0.0,Cartão de Débito
696,284,557,288,4,2026-05-17,4,920.39,184.08,Pix
697,284,1213,2,12,2025-04-14,2,1151.06,230.21,Cartão de Crédito
698,284,1476,263,9,2026-08-28,4,900.89,360.36,Boleto
699,285,1131,113,2,2025-06-04,3,1301.98,585.89,Pix
700,285,598,115,1,2025-05-04,1,46.82,4.68,Pix
701,285,1316,143,4,2024-10-25,2,601.81,0.0,Pix
702,286,1992,1,6,2026-05-15,3,211.8,95.31,Boleto
703,287,837,282,15,2025-01-17,3,962.49,433.12,Boleto
704,288,1497,30,5,2025-04-15,1,1262.29,0.0,Pix
705,288,1778,132,13,2026-07-08,1,178.37,17.84,Cartão de Crédito
706,288,1238,196,9,2026-06-14,3,880.49,396.22,Pix
707,289,1192,113,11,2025-03-30,3,1301.98,0.0,Cartão de Débito
708,289,755,80,3,2025-11-21,4,934.43,0.0,Cartão de Débito
709,289,379,48,14,2025-12-17,4,793.75,0.0,Pix
710,289,1327,97,5,2025-03-06,5,1117.49,279.37,Cartão de Crédito
711,290,1245,84,4,2026-08-07,2,620.58,62.06,Cartão de Crédito
712,290,932,74,15,2025-05-12,1,266.29,13.31,Cartão de Débito
713,290,1236,52,2,2024-09-15,5,625.97,0.0,Cartão de Débito
714,291,1915,11,1,2026-06-24,1,575.52,0.0,Pix
715,291,1923,128,11,2025-01-27,1,641.69,0.0,Cartão de Crédito
716,291,1747,5,12,2025-08-15,1,30.9,3.09,Cartão de Crédito
717,291,1828,104,8,2026-04-02,2,914.51,91.45,Pix
718,292,115,170,9,2025-05-10,4,1252.04,0.0,Boleto
719,292,211,279,9,2024-10-18,1,1181.4,0.0,Boleto
720,292,3,53,15,2025-01-26,5,195.72,48.93,Pix
721,293,724,117,11,2025-01-31,4,1202.34,240.47,Boleto
722,294,226,197,4,2025-02-23,1,1269.04,63.45,Cartão de Crédito
723,294,684,145,2,2026-05-26,3,1639.21,0.0,Boleto
724,295,878,23,9,2025-03-04,5,625.55,0.0,Boleto
725,296,618,218,10,2026-08-07,2,544.69,163.41,Boleto
726,296,1356,179,6,2026-01-27,1,1223.06,0.0,Boleto
727,297,656,2,3,2025-01-31,2,1151.06,345.32,Cartão de Débito
728,298,876,245,12,2026-04-17,1,763.81,0.0,Boleto
729,298,373,75,13,2025-01-11,1,432.8,0.0,Cartão de Débito
730,298,986,181,12,2025-11-11,3,240.1,36.02,Cartão de Débito
731,298,785,171,7,2025-05-12,2,609.89,182.97,Cartão de Débito
732,299,172,273,10,2025-10-01,5,1459.18,0.0,Cartão de Débito
733,299,1440,270,2,2025-04-15,5,106.54,79.91,Pix
734,299,743,186,9,2024-09-20,1,194.01,0.0,Cartão de Débito
735,299,740,69,14,2025-08-26,1,606.93,0.0,Pix
736,300,497,236,4,2025-11-08,2,516.32,103.26,Pix
737,300,1442,29,3,2026-08-16,2,230.05,0.0,Cartão de Débito
738,300,1437,14,2,2024-10-28,4,1015.33,0.0,Cartão de Crédito
739,301,290,81,2,2025-09-12,1,360.13,0.0,Pix
740,301,307,40,13,2025-11-03,1,380.71,38.07,Pix
741,301,1431,241,5,2026-02-25,2,66.18,19.85,Cartão de Débito
742,301,1424,211,1,2026-06-25,3,1406.91,211.04,Boleto
743,302,1238,80,13,2024-10-05,1,934.43,140.16,Pix
744,303,1942,6,15,2026-07-31,4,1544.84,308.97,Cartão de Débito
745,303,627,284,12,2026-01-29,3,233.7,70.11,Pix
746,304,774,81,3,2026-02-19,3,360.13,0.0,Pix
747,304,804,206,3,2025-04-15,5,637.29,0.0,Cartão de Crédito
748,304,1315,240,7,2026-07-03,4,803.74,0.0,Cartão de Débito
749,304,869,85,4,2026-06-27,1,140.12,0.0,Boleto
750,305,1595,54,14,2026-05-13,1,1039.3,0.0,Boleto
751,306,219,123,2,2026-03-11,3,734.06,0.0,Pix
752,307,1308,159,15,2025-03-28,2,784.59,156.92,Cartão de Crédito
753,308,92,138,10,2026-04-04,1,1523.37,152.34,Cartão de Débito
754,308,1933,24,5,2024-12-07,1,1011.94,0.0,Cartão de Crédito
755,309,645,145,13,2025-03-21,4,1639.21,655.68,Cartão de Débito
756,309,200,183,6,2026-07-25,2,987.91,296.37,Cartão de Débito
757,309,49,258,10,2025-02-03,1,1073.68,107.37,Cartão de Débito
758,310,1398,20,8,2025-02-05,3,253.65,0.0,Cartão de Crédito
759,310,1340,48,3,2026-08-01,2,793.75,0.0,Pix
760,310,1335,257,9,2026-05-19,5,642.61,481.96,Boleto
761,310,738,230,10,2025-06-27,2,1147.21,0.0,Cartão de Débito
762,311,1243,199,2,2026-05-21,2,1026.75,0.0,Pix
763,312,1121,50,14,2025-07-16,1,571.87,0.0,Cartão de Crédito
764,312,348,256,15,2025-07-21,1,626.14,31.31,Boleto
765,312,745,83,6,2026-04-16,1,936.39,0.0,Cartão de Crédito
766,312,529,37,8,2025-12-18,2,1066.15,319.85,Boleto
767,313,82,72,6,2026-01-15,1,35.69,3.57,Boleto
768,313,265,206,8,2026-07-31,4,637.29,254.92,Boleto
769,313,171,263,11,2025-09-20,5,900.89,0.0,Cartão de Débito
770,313,88,260,10,2026-08-02,4,46.48,0.0,Cartão de Crédito
771,314,596,288,7,2024-12-19,1,920.39,0.0,Pix
772,314,796,292,14,2025-04-19,4,988.46,0.0,Cartão de Débito
773,315,1096,179,15,2026-06-22,4,1223.06,244.61,Cartão de Débito
774,316,1879,44,15,2024-12-22,2,716.81,215.04,Cartão de Débito
775,317,650,103,6,2024-11-08,4,424.8,0.0,Cartão de Débito
776,317,931,109,1,2025-06-15,4,895.92,0.0,Pix
777,317,656,241,10,2025-04-09,2,66.18,19.85,Cartão de Crédito
778,317,970,195,4,2025-11-17,1,1162.33,0.0,Cartão de Crédito
779,318,1302,12,3,2025-05-19,4,1469.35,0.0,Cartão de Crédito
780,318,168,73,5,2025-10-22,1,144.39,0.0,Cartão de Débito
781,319,377,269,14,2025-05-26,2,83.99,25.2,Cartão de Crédito
782,319,337,48,4,2025-07-04,4,793.75,0.0,Boleto
783,319,1411,215,13,2026-03-05,4,1191.51,238.3,Pix
784,319,797,224,14,2026-04-10,3,1307.66,588.45,Cartão de Crédito
785,320,664,40,11,2025-01-29,5,380.71,190.36,Boleto
786,320,1023,8,14,2025-02-01,2,903.56,90.36,Boleto
787,321,923,209,14,2024-09-06,3,511.42,153.43,Pix
788,322,1528,297,4,2025-04-14,1,748.77,0.0,Cartão de Débito
789,322,443,280,6,2025-09-24,2,1134.58,226.92,Pix
790,322,1667,98,6,2025-09-17,5,802.71,0.0,Cartão de Crédito
791,322,1433,155,8,2025-01-08,3,950.32,285.1,Cartão de Débito
792,323,873,211,9,2026-03-12,3,1406.91,0.0,Boleto
793,323,765,59,3,2025-11-15,2,944.19,94.42,Pix
794,323,1731,278,11,2025-06-21,4,759.46,151.89,Cartão de Débito
795,323,1651,146,14,2024-12-01,5,336.35,0.0,Cartão de Crédito
796,324,1017,9,12,2024-12-18,5,800.51,200.13,Cartão de Crédito
797,325,594,258,14,2026-07-18,5,1073.68,0.0,Cartão de Débito
798,325,781,109,2,2026-03-21,2,895.92,89.59,Pix
